Date,Actual,Predicted,all_dates,dates,real_dates
2016-02-21,393.011,389.767,2016-02-21,2016-02-21,
2016-02-22,393.179,391.948,2016-02-22,2016-02-22,
2016-02-23,393.342,389.989,2016-02-23,2016-02-23,
2016-02-24,393.499,388.973,2016-02-24,2016-02-24,
2016-02-25,393.652,389.172,2016-02-25,2016-02-25,
2016-02-26,393.798,389.016,2016-02-26,2016-02-26,
2016-02-27,393.938,389.092,2016-02-27,2016-02-27,
2016-02-28,394.072,388.546,2016-02-28,2016-02-28,
2016-02-29,394.199,388.497,2016-02-29,2016-02-29,
2016-03-01,394.320,388.678,2016-03-01,2016-03-01,
2016-03-02,394.433,389.059,2016-03-02,2016-03-02,
2016-03-03,394.538,389.152,2016-03-03,2016-03-03,
2016-03-04,394.636,389.151,2016-03-04,2016-03-04,
2016-03-05,394.726,389.530,2016-03-05,2016-03-05,
2016-03-06,394.808,390.114,2016-03-06,2016-03-06,
2016-03-07,394.882,389.254,2016-03-07,2016-03-07,
2016-03-08,394.947,390.557,2016-03-08,2016-03-08,
2016-03-09,395.004,389.432,2016-03-09,2016-03-09,
2016-03-10,395.052,389.425,2016-03-10,2016-03-10,
2016-03-11,395.091,389.476,2016-03-11,2016-03-11,
2016-03-12,395.121,389.215,2016-03-12,2016-03-12,
2016-03-13,395.141,389.984,2016-03-13,2016-03-13,
2016-03-14,395.152,389.770,2016-03-14,2016-03-14,
2016-03-15,395.153,390.407,2016-03-15,2016-03-15,
2016-03-16,395.145,389.771,2016-03-16,2016-03-16,
2016-03-17,395.127,391.109,2016-03-17,2016-03-17,
2016-03-18,395.098,390.600,2016-03-18,2016-03-18,
2016-03-19,395.060,392.243,2016-03-19,2016-03-19,
2016-03-20,395.012,391.082,2016-03-20,2016-03-20,
2016-03-21,394.953,390.524,2016-03-21,2016-03-21,
2016-03-22,394.884,390.451,2016-03-22,2016-03-22,
2016-03-23,394.805,390.793,2016-03-23,2016-03-23,
2016-03-24,394.715,392.386,2016-03-24,2016-03-24,
2016-03-25,394.615,390.858,2016-03-25,2016-03-25,
2016-03-26,394.505,391.916,2016-03-26,2016-03-26,
2016-03-27,394.385,391.953,2016-03-27,2016-03-27,
2016-03-28,394.255,391.770,2016-03-28,2016-03-28,
2016-03-29,394.115,391.117,2016-03-29,2016-03-29,
2016-03-30,393.964,390.343,2016-03-30,2016-03-30,
2016-03-31,393.804,389.759,2016-03-31,2016-03-31,
2016-04-01,393.635,389.634,2016-04-01,2016-04-01,
2016-04-02,393.455,389.323,2016-04-02,2016-04-02,
2016-04-03,393.266,390.102,2016-04-03,2016-04-03,
2016-04-04,393.068,389.552,2016-04-04,2016-04-04,
2016-04-05,392.860,389.803,2016-04-05,2016-04-05,
2016-04-06,392.644,389.026,2016-04-06,2016-04-06,
2016-04-07,392.418,391.005,2016-04-07,2016-04-07,
2016-04-08,392.183,389.675,2016-04-08,2016-04-08,
2016-04-09,391.940,389.004,2016-04-09,2016-04-09,
2016-04-10,391.688,390.673,2016-04-10,2016-04-10,
2016-04-11,391.427,388.546,2016-04-11,2016-04-11,
2016-04-12,391.158,390.678,2016-04-12,2016-04-12,
2016-04-13,390.881,388.001,2016-04-13,2016-04-13,
2016-04-14,390.595,392.206,2016-04-14,2016-04-14,
2016-04-15,390.302,392.214,2016-04-15,2016-04-15,
2016-04-16,390.002,392.951,2016-04-16,2016-04-16,
2016-04-17,389.694,391.773,2016-04-17,2016-04-17,
2016-04-18,389.379,391.804,2016-04-18,2016-04-18,
2016-04-19,389.057,390.583,2016-04-19,2016-04-19,
2016-04-20,388.728,390.773,2016-04-20,2016-04-20,
2016-04-21,388.393,390.141,2016-04-21,2016-04-21,
2016-04-22,388.052,390.295,2016-04-22,2016-04-22,
2016-04-23,387.706,388.419,2016-04-23,2016-04-23,
2016-04-24,387.354,389.099,2016-04-24,2016-04-24,
2016-04-25,386.998,387.780,2016-04-25,2016-04-25,
2016-04-26,386.636,388.795,2016-04-26,2016-04-26,
2016-04-27,386.271,387.092,2016-04-27,2016-04-27,
2016-04-28,385.902,388.543,2016-04-28,2016-04-28,
2016-04-29,385.529,387.387,2016-04-29,2016-04-29,
2016-04-30,385.153,387.777,2016-04-30,2016-04-30,
2016-05-01,384.775,386.571,2016-05-01,2016-05-01,
2016-05-02,384.394,386.825,2016-05-02,2016-05-02,
2016-05-03,384.011,386.373,2016-05-03,2016-05-03,
2016-05-04,383.627,386.992,2016-05-04,2016-05-04,
2016-05-05,383.242,386.716,2016-05-05,2016-05-05,
2016-05-06,382.856,386.769,2016-05-06,2016-05-06,
2016-05-07,382.470,386.940,2016-05-07,2016-05-07,
2016-05-08,382.083,387.793,2016-05-08,2016-05-08,
2016-05-09,381.698,386.186,2016-05-09,2016-05-09,
2016-05-10,381.312,387.192,2016-05-10,2016-05-10,
2016-05-11,380.929,387.123,2016-05-11,2016-05-11,
2016-05-12,380.546,386.347,2016-05-12,2016-05-12,
2016-05-13,380.165,385.215,2016-05-13,2016-05-13,
2016-05-14,379.787,383.679,2016-05-14,2016-05-14,
2016-05-15,379.410,384.451,2016-05-15,2016-05-15,
2016-05-16,379.036,381.759,2016-05-16,2016-05-16,
2016-05-17,378.666,381.954,2016-05-17,2016-05-17,
2016-05-18,378.298,381.111,2016-05-18,2016-05-18,
2016-05-19,377.934,381.050,2016-05-19,2016-05-19,
2016-05-20,377.574,381.012,2016-05-20,2016-05-20,
2016-05-21,377.218,380.810,2016-05-21,2016-05-21,
2016-05-22,376.866,380.431,2016-05-22,2016-05-22,
2016-05-23,376.519,380.334,2016-05-23,2016-05-23,
2016-05-24,376.177,380.513,2016-05-24,2016-05-24,
2016-05-25,375.840,380.289,2016-05-25,2016-05-25,
2016-05-26,375.509,380.399,2016-05-26,2016-05-26,
2016-05-27,375.183,380.194,2016-05-27,2016-05-27,
2016-05-28,374.864,380.387,2016-05-28,2016-05-28,
2016-05-29,374.550,380.239,2016-05-29,2016-05-29,
2016-05-30,374.243,381.073,2016-05-30,2016-05-30,
2016-05-31,373.943,381.712,2016-05-31,2016-05-31,
2016-06-01,373.649,381.833,2016-06-01,2016-06-01,
2016-06-02,373.363,382.148,2016-06-02,2016-06-02,
2016-06-03,373.084,381.915,2016-06-03,2016-06-03,
2016-06-04,372.811,382.096,2016-06-04,2016-06-04,
2016-06-05,372.546,382.033,2016-06-05,2016-06-05,
2016-06-06,372.289,382.134,2016-06-06,2016-06-06,
2016-06-07,372.039,382.013,2016-06-07,2016-06-07,
2016-06-08,371.797,382.172,2016-06-08,2016-06-08,
2016-06-09,371.562,382.054,2016-06-09,2016-06-09,
2016-06-10,371.334,382.105,2016-06-10,2016-06-10,
2016-06-11,371.115,382.048,2016-06-11,2016-06-11,
2016-06-12,370.902,381.810,2016-06-12,2016-06-12,
2016-06-13,370.698,381.896,2016-06-13,2016-06-13,
2016-06-14,370.500,381.925,2016-06-14,2016-06-14,
2016-06-15,370.310,381.966,2016-06-15,2016-06-15,
2016-06-16,370.128,381.985,2016-06-16,2016-06-16,
2016-06-17,369.952,382.071,2016-06-17,2016-06-17,
2016-06-18,369.784,381.696,2016-06-18,2016-06-18,
2016-06-19,369.623,381.959,2016-06-19,2016-06-19,
2016-06-20,369.469,381.197,2016-06-20,2016-06-20,
2016-06-21,369.321,381.904,2016-06-21,2016-06-21,
2016-06-22,369.181,381.108,2016-06-22,2016-06-22,
2016-06-23,369.047,381.990,2016-06-23,2016-06-23,
2016-06-24,368.920,381.641,2016-06-24,2016-06-24,
2016-06-25,368.799,381.954,2016-06-25,2016-06-25,
2016-06-26,368.684,381.754,2016-06-26,2016-06-26,
2016-06-27,368.575,381.938,2016-06-27,2016-06-27,
2016-06-28,368.473,381.713,2016-06-28,2016-06-28,
2016-06-29,368.376,381.864,2016-06-29,2016-06-29,
2016-06-30,368.285,381.864,2016-06-30,2016-06-30,
2016-07-01,368.200,381.958,2016-07-01,2016-07-01,
2016-07-02,368.121,382.035,2016-07-02,2016-07-02,
2016-07-03,368.047,382.064,2016-07-03,2016-07-03,
2016-07-04,367.978,382.032,2016-07-04,2016-07-04,
2016-07-05,367.915,382.113,2016-07-05,2016-07-05,
2016-07-06,367.857,382.077,2016-07-06,2016-07-06,
2016-07-07,367.805,382.030,2016-07-07,2016-07-07,
2016-07-08,367.757,382.066,2016-07-08,2016-07-08,
2016-07-09,367.714,382.020,2016-07-09,2016-07-09,
2016-07-10,367.677,382.040,2016-07-10,2016-07-10,
2016-07-11,367.644,382.076,2016-07-11,2016-07-11,
2016-07-12,367.616,382.018,2016-07-12,2016-07-12,
2016-07-13,367.593,382.032,2016-07-13,2016-07-13,
2016-07-14,367.574,382.055,2016-07-14,2016-07-14,
2016-07-15,367.561,381.927,2016-07-15,2016-07-15,
2016-07-16,367.551,381.891,2016-07-16,2016-07-16,
2016-07-17,367.547,381.619,2016-07-17,2016-07-17,
2016-07-18,367.546,381.524,2016-07-18,2016-07-18,
2016-07-19,367.551,378.807,2016-07-19,2016-07-19,
2016-07-20,367.559,378.432,2016-07-20,2016-07-20,
2016-07-21,367.572,377.649,2016-07-21,2016-07-21,
2016-07-22,367.589,377.213,2016-07-22,2016-07-22,
2016-07-23,367.610,378.004,2016-07-23,2016-07-23,
2016-07-24,367.636,377.469,2016-07-24,2016-07-24,
2016-07-25,367.665,377.913,2016-07-25,2016-07-25,
2016-07-26,367.699,377.428,2016-07-26,2016-07-26,
2016-07-27,367.737,378.047,2016-07-27,2016-07-27,
2016-07-28,367.778,377.592,2016-07-28,2016-07-28,
2016-07-29,367.823,378.099,2016-07-29,2016-07-29,
2016-07-30,367.872,377.459,2016-07-30,2016-07-30,
2016-07-31,367.925,377.867,2016-07-31,2016-07-31,
2016-08-01,367.981,377.762,2016-08-01,2016-08-01,
2016-08-02,368.041,378.239,2016-08-02,2016-08-02,
2016-08-03,368.104,378.092,2016-08-03,2016-08-03,
2016-08-04,368.170,378.518,2016-08-04,2016-08-04,
2016-08-05,368.240,378.022,2016-08-05,2016-08-05,
2016-08-06,368.312,378.241,2016-08-06,2016-08-06,
2016-08-07,368.388,377.972,2016-08-07,2016-08-07,
2016-08-08,368.466,377.799,2016-08-08,2016-08-08,
2016-08-09,368.547,377.399,2016-08-09,2016-08-09,
2016-08-10,368.630,377.465,2016-08-10,2016-08-10,
2016-08-11,368.715,377.293,2016-08-11,2016-08-11,
2016-08-12,368.803,377.245,2016-08-12,2016-08-12,
2016-08-13,368.892,377.468,2016-08-13,2016-08-13,
2016-08-14,368.983,377.659,2016-08-14,2016-08-14,
2016-08-15,369.076,377.534,2016-08-15,2016-08-15,
2016-08-16,369.169,377.546,2016-08-16,2016-08-16,
2016-08-17,369.264,377.594,2016-08-17,2016-08-17,
2016-08-18,369.359,377.634,2016-08-18,2016-08-18,
2016-08-19,369.455,377.590,2016-08-19,2016-08-19,
2016-08-20,369.551,377.391,2016-08-20,2016-08-20,
2016-08-21,369.647,377.641,2016-08-21,2016-08-21,
2016-08-22,369.743,377.619,2016-08-22,2016-08-22,
2016-08-23,369.839,377.876,2016-08-23,2016-08-23,
2016-08-24,369.934,378.249,2016-08-24,2016-08-24,
2016-08-25,370.028,378.374,2016-08-25,2016-08-25,
2016-08-26,370.122,378.549,2016-08-26,2016-08-26,
2016-08-27,370.214,378.958,2016-08-27,2016-08-27,
2016-08-28,370.306,378.997,2016-08-28,2016-08-28,
2016-08-29,370.396,379.056,2016-08-29,2016-08-29,
2016-08-30,370.485,379.012,2016-08-30,2016-08-30,
2016-08-31,370.573,379.176,2016-08-31,2016-08-31,
2016-09-01,370.659,378.875,2016-09-01,2016-09-01,
2016-09-02,370.744,379.006,2016-09-02,2016-09-02,
2016-09-03,370.828,379.048,2016-09-03,2016-09-03,
2016-09-04,370.910,379.016,2016-09-04,2016-09-04,
2016-09-05,370.990,380.428,2016-09-05,2016-09-05,
2016-09-06,371.069,379.210,2016-09-06,2016-09-06,
2016-09-07,371.147,378.269,2016-09-07,2016-09-07,
2016-09-08,371.222,378.919,2016-09-08,2016-09-08,
2016-09-09,371.297,379.963,2016-09-09,2016-09-09,
2016-09-10,371.370,378.340,2016-09-10,2016-09-10,
2016-09-11,371.442,380.016,2016-09-11,2016-09-11,
2016-09-12,371.512,378.112,2016-09-12,2016-09-12,
2016-09-13,371.581,379.806,2016-09-13,2016-09-13,
2016-09-14,371.650,378.045,2016-09-14,2016-09-14,
2016-09-15,371.717,379.807,2016-09-15,2016-09-15,
2016-09-16,371.783,377.543,2016-09-16,2016-09-16,
2016-09-17,371.848,379.726,2016-09-17,2016-09-17,
2016-09-18,371.912,378.147,2016-09-18,2016-09-18,
2016-09-19,371.976,379.644,2016-09-19,2016-09-19,
2016-09-20,372.039,379.311,2016-09-20,2016-09-20,
2016-09-21,372.102,379.767,2016-09-21,2016-09-21,
2016-09-22,372.165,379.835,2016-09-22,2016-09-22,
2016-09-23,372.227,379.707,2016-09-23,2016-09-23,
2016-09-24,372.290,379.817,2016-09-24,2016-09-24,
2016-09-25,372.352,380.068,2016-09-25,2016-09-25,
2016-09-26,372.416,379.853,2016-09-26,2016-09-26,
2016-09-27,372.479,379.995,2016-09-27,2016-09-27,
2016-09-28,372.543,379.954,2016-09-28,2016-09-28,
2016-09-29,372.608,380.058,2016-09-29,2016-09-29,
2016-09-30,372.674,380.132,2016-09-30,2016-09-30,
2016-10-01,372.740,380.098,2016-10-01,2016-10-01,
2016-10-02,372.808,380.561,2016-10-02,2016-10-02,
2016-10-03,372.877,380.451,2016-10-03,2016-10-03,
2016-10-04,372.946,383.775,2016-10-04,2016-10-04,
2016-10-05,373.017,383.025,2016-10-05,2016-10-05,
2016-10-06,373.089,383.229,2016-10-06,2016-10-06,
2016-10-07,373.162,380.491,2016-10-07,2016-10-07,
2016-10-08,373.236,380.358,2016-10-08,2016-10-08,
2016-10-09,373.312,380.155,2016-10-09,2016-10-09,
2016-10-10,373.388,380.261,2016-10-10,2016-10-10,
2016-10-11,373.465,380.435,2016-10-11,2016-10-11,
2016-10-12,373.544,380.637,2016-10-12,2016-10-12,
2016-10-13,373.623,380.442,2016-10-13,2016-10-13,
2016-10-14,373.704,380.861,2016-10-14,2016-10-14,
2016-10-15,373.785,380.309,2016-10-15,2016-10-15,
2016-10-16,373.867,380.774,2016-10-16,2016-10-16,
2016-10-17,373.951,380.553,2016-10-17,2016-10-17,
2016-10-18,374.035,381.273,2016-10-18,2016-10-18,
2016-10-19,374.120,380.947,2016-10-19,2016-10-19,
2016-10-20,374.205,381.197,2016-10-20,2016-10-20,
2016-10-21,374.292,380.953,2016-10-21,2016-10-21,
2016-10-22,374.379,381.009,2016-10-22,2016-10-22,
2016-10-23,374.466,380.875,2016-10-23,2016-10-23,
2016-10-24,374.554,381.116,2016-10-24,2016-10-24,
2016-10-25,374.642,380.722,2016-10-25,2016-10-25,
2016-10-26,374.730,381.255,2016-10-26,2016-10-26,
2016-10-27,374.817,381.001,2016-10-27,2016-10-27,
2016-10-28,374.905,381.466,2016-10-28,2016-10-28,
2016-10-29,374.992,381.172,2016-10-29,2016-10-29,
2016-10-30,375.078,381.378,2016-10-30,2016-10-30,
2016-10-31,375.164,381.228,2016-10-31,2016-10-31,
2016-11-01,375.249,381.580,2016-11-01,2016-11-01,
2016-11-02,375.332,380.935,2016-11-02,2016-11-02,
2016-11-03,375.415,381.392,2016-11-03,2016-11-03,
2016-11-04,375.496,380.787,2016-11-04,2016-11-04,
2016-11-05,375.575,380.969,2016-11-05,2016-11-05,
2016-11-06,375.653,381.073,2016-11-06,2016-11-06,
2016-11-07,375.729,380.734,2016-11-07,2016-11-07,
2016-11-08,375.804,380.788,2016-11-08,2016-11-08,
2016-11-09,375.876,380.873,2016-11-09,2016-11-09,
2016-11-10,375.946,380.986,2016-11-10,2016-11-10,
2016-11-11,376.014,380.760,2016-11-11,2016-11-11,
2016-11-12,376.080,381.016,2016-11-12,2016-11-12,
2016-11-13,376.143,380.731,2016-11-13,2016-11-13,
2016-11-14,376.203,380.944,2016-11-14,2016-11-14,
2016-11-15,376.261,380.328,2016-11-15,2016-11-15,
2016-11-16,376.317,380.377,2016-11-16,2016-11-16,
2016-11-17,376.369,380.282,2016-11-17,2016-11-17,
2016-11-18,376.419,380.062,2016-11-18,2016-11-18,
2016-11-19,376.465,380.275,2016-11-19,2016-11-19,
2016-11-20,376.509,380.031,2016-11-20,2016-11-20,
2016-11-21,376.549,379.648,2016-11-21,2016-11-21,
2016-11-22,376.586,379.888,2016-11-22,2016-11-22,
2016-11-23,376.620,379.558,2016-11-23,2016-11-23,
2016-11-24,376.651,380.052,2016-11-24,2016-11-24,
2016-11-25,376.678,379.761,2016-11-25,2016-11-25,
2016-11-26,376.702,380.074,2016-11-26,2016-11-26,
2016-11-27,376.723,379.511,2016-11-27,2016-11-27,
2016-11-28,376.740,381.179,2016-11-28,2016-11-28,
2016-11-29,376.753,379.335,2016-11-29,2016-11-29,
2016-11-30,376.763,380.119,2016-11-30,2016-11-30,
2016-12-01,376.769,379.296,2016-12-01,2016-12-01,
2016-12-02,376.772,381.002,2016-12-02,2016-12-02,
2016-12-03,376.771,379.713,2016-12-03,2016-12-03,
2016-12-04,376.767,380.844,2016-12-04,2016-12-04,
2016-12-05,376.758,380.159,2016-12-05,2016-12-05,
2016-12-06,376.747,379.435,2016-12-06,2016-12-06,
2016-12-07,376.731,380.366,2016-12-07,2016-12-07,
2016-12-08,376.712,381.041,2016-12-08,2016-12-08,
2016-12-09,376.690,380.200,2016-12-09,2016-12-09,
2016-12-10,376.664,381.168,2016-12-10,2016-12-10,
2016-12-11,376.635,380.487,2016-12-11,2016-12-11,
2016-12-12,376.602,380.966,2016-12-12,2016-12-12,
2016-12-13,376.566,379.289,2016-12-13,2016-12-13,
2016-12-14,376.526,380.962,2016-12-14,2016-12-14,
2016-12-15,376.483,378.956,2016-12-15,2016-12-15,
2016-12-16,376.438,380.739,2016-12-16,2016-12-16,
2016-12-17,376.389,379.933,2016-12-17,2016-12-17,
2016-12-18,376.337,380.276,2016-12-18,2016-12-18,
2016-12-19,376.282,379.368,2016-12-19,2016-12-19,
2016-12-20,376.225,380.438,2016-12-20,2016-12-20,
2016-12-21,376.165,379.227,2016-12-21,2016-12-21,
2016-12-22,376.103,380.254,2016-12-22,2016-12-22,
2016-12-23,376.038,379.377,2016-12-23,2016-12-23,
2016-12-24,375.972,379.567,2016-12-24,2016-12-24,
2016-12-25,375.903,379.096,2016-12-25,2016-12-25,
2016-12-26,375.833,379.205,2016-12-26,2016-12-26,
2016-12-27,375.760,378.967,2016-12-27,2016-12-27,
2016-12-28,375.687,379.125,2016-12-28,2016-12-28,
2016-12-29,375.611,379.779,2016-12-29,2016-12-29,
2016-12-30,375.535,379.683,2016-12-30,2016-12-30,
2016-12-31,375.458,382.322,2016-12-31,2016-12-31,
2017-01-01,375.380,380.604,2017-01-01,2017-01-01,
2017-01-02,375.301,385.104,2017-01-02,2017-01-02,
2017-01-03,375.221,381.732,2017-01-03,2017-01-03,
2017-01-04,375.141,390.001,2017-01-04,2017-01-04,
2017-01-05,375.061,385.090,2017-01-05,2017-01-05,
2017-01-06,374.981,391.298,2017-01-06,2017-01-06,
2017-01-07,374.901,386.042,2017-01-07,2017-01-07,
2017-01-08,374.821,384.195,2017-01-08,2017-01-08,
2017-01-09,374.742,384.763,2017-01-09,2017-01-09,
2017-01-10,374.663,383.913,2017-01-10,2017-01-10,
2017-01-11,374.584,384.440,2017-01-11,2017-01-11,
2017-01-12,374.506,386.534,2017-01-12,2017-01-12,
2017-01-13,374.429,384.862,2017-01-13,2017-01-13,
2017-01-14,374.353,386.115,2017-01-14,2017-01-14,
2017-01-15,374.279,384.923,2017-01-15,2017-01-15,
2017-01-16,374.205,385.026,2017-01-16,2017-01-16,
2017-01-17,374.132,383.887,2017-01-17,2017-01-17,
2017-01-18,374.061,384.887,2017-01-18,2017-01-18,
2017-01-19,373.990,383.317,2017-01-19,2017-01-19,
2017-01-20,373.922,384.109,2017-01-20,2017-01-20,
2017-01-21,373.854,383.192,2017-01-21,2017-01-21,
2017-01-22,373.788,382.452,2017-01-22,2017-01-22,
2017-01-23,373.724,381.674,2017-01-23,2017-01-23,
2017-01-24,373.661,381.631,2017-01-24,2017-01-24,
2017-01-25,373.599,382.543,2017-01-25,2017-01-25,
2017-01-26,373.539,381.922,2017-01-26,2017-01-26,
2017-01-27,373.480,382.318,2017-01-27,2017-01-27,
2017-01-28,373.423,381.992,2017-01-28,2017-01-28,
2017-01-29,373.367,382.713,2017-01-29,2017-01-29,
2017-01-30,373.313,382.376,2017-01-30,2017-01-30,
2017-01-31,373.260,382.534,2017-01-31,2017-01-31,
2017-02-01,373.209,382.048,2017-02-01,2017-02-01,
2017-02-02,373.159,381.999,2017-02-02,2017-02-02,
2017-02-03,373.110,381.407,2017-02-03,2017-02-03,
2017-02-04,373.062,381.889,2017-02-04,2017-02-04,
2017-02-05,373.016,381.557,2017-02-05,2017-02-05,
2017-02-06,372.971,381.842,2017-02-06,2017-02-06,
2017-02-07,372.927,381.447,2017-02-07,2017-02-07,
2017-02-08,372.884,381.722,2017-02-08,2017-02-08,
2017-02-09,372.843,381.748,2017-02-09,2017-02-09,
2017-02-10,372.802,382.841,2017-02-10,2017-02-10,
2017-02-11,372.763,382.677,2017-02-11,2017-02-11,
2017-02-12,372.724,384.273,2017-02-12,2017-02-12,
2017-02-13,372.686,382.269,2017-02-13,2017-02-13,
2017-02-14,372.649,385.419,2017-02-14,2017-02-14,
2017-02-15,372.614,382.213,2017-02-15,2017-02-15,
2017-02-16,372.578,384.221,2017-02-16,2017-02-16,
2017-02-17,372.544,381.981,2017-02-17,2017-02-17,
2017-02-18,372.510,384.780,2017-02-18,2017-02-18,
2017-02-19,372.477,382.548,2017-02-19,2017-02-19,
2017-02-20,372.445,382.974,2017-02-20,2017-02-20,
2017-02-21,372.414,382.006,2017-02-21,2017-02-21,
2017-02-22,372.383,382.624,2017-02-22,2017-02-22,
2017-02-23,372.353,382.717,2017-02-23,2017-02-23,
2017-02-24,372.323,384.220,2017-02-24,2017-02-24,
2017-02-25,372.294,384.081,2017-02-25,2017-02-25,
2017-02-26,372.266,386.430,2017-02-26,2017-02-26,
2017-02-27,372.238,385.485,2017-02-27,2017-02-27,
2017-02-28,372.211,387.483,2017-02-28,2017-02-28,
2017-03-01,372.185,386.469,2017-03-01,2017-03-01,
2017-03-02,372.159,387.471,2017-03-02,2017-03-02,
2017-03-03,372.134,386.953,2017-03-03,2017-03-03,
2017-03-04,372.110,387.539,2017-03-04,2017-03-04,
2017-03-05,372.087,386.570,2017-03-05,2017-03-05,
2017-03-06,372.064,387.899,2017-03-06,2017-03-06,
2017-03-07,372.043,386.563,2017-03-07,2017-03-07,
2017-03-08,372.022,387.166,2017-03-08,2017-03-08,
2017-03-09,372.003,387.156,2017-03-09,2017-03-09,
2017-03-10,371.985,388.255,2017-03-10,2017-03-10,
2017-03-11,371.968,388.630,2017-03-11,2017-03-11,
2017-03-12,371.952,389.197,2017-03-12,2017-03-12,
2017-03-13,371.938,388.636,2017-03-13,2017-03-13,
2017-03-14,371.925,387.966,2017-03-14,2017-03-14,
2017-03-15,371.914,387.532,2017-03-15,2017-03-15,
2017-03-16,371.905,387.424,2017-03-16,2017-03-16,
2017-03-17,371.897,387.738,2017-03-17,2017-03-17,
2017-03-18,371.892,387.900,2017-03-18,2017-03-18,
2017-03-19,371.889,388.078,2017-03-19,2017-03-19,
2017-03-20,371.888,387.929,2017-03-20,2017-03-20,
2017-03-21,371.889,387.678,2017-03-21,2017-03-21,
2017-03-22,371.892,387.870,2017-03-22,2017-03-22,
2017-03-23,371.899,387.912,2017-03-23,2017-03-23,
2017-03-24,371.907,388.046,2017-03-24,2017-03-24,
2017-03-25,371.919,388.248,2017-03-25,2017-03-25,
2017-03-26,371.934,388.240,2017-03-26,2017-03-26,
2017-03-27,371.951,388.025,2017-03-27,2017-03-27,
2017-03-28,371.972,387.987,2017-03-28,2017-03-28,
2017-03-29,371.996,388.231,2017-03-29,2017-03-29,
2017-03-30,372.023,387.925,2017-03-30,2017-03-30,
2017-03-31,372.053,387.733,2017-03-31,2017-03-31,
2017-04-01,372.087,388.088,2017-04-01,2017-04-01,
2017-04-02,372.124,388.093,2017-04-02,2017-04-02,
2017-04-03,372.165,388.022,2017-04-03,2017-04-03,
2017-04-04,372.209,388.162,2017-04-04,2017-04-04,
2017-04-05,372.257,388.514,2017-04-05,2017-04-05,
2017-04-06,372.309,388.238,2017-04-06,2017-04-06,
2017-04-07,372.364,388.097,2017-04-07,2017-04-07,
2017-04-08,372.423,388.135,2017-04-08,2017-04-08,
2017-04-09,372.486,388.224,2017-04-09,2017-04-09,
2017-04-10,372.552,387.919,2017-04-10,2017-04-10,
2017-04-11,372.622,388.092,2017-04-11,2017-04-11,
2017-04-12,372.696,388.040,2017-04-12,2017-04-12,
2017-04-13,372.773,388.285,2017-04-13,2017-04-13,
2017-04-14,372.853,388.071,2017-04-14,2017-04-14,
2017-04-15,372.937,388.169,2017-04-15,2017-04-15,
2017-04-16,373.024,388.531,2017-04-16,2017-04-16,
2017-04-17,373.114,388.346,2017-04-17,2017-04-17,
2017-04-18,373.207,387.983,2017-04-18,2017-04-18,
2017-04-19,373.304,388.224,2017-04-19,2017-04-19,
2017-04-20,373.403,387.993,2017-04-20,2017-04-20,
2017-04-21,373.504,387.757,2017-04-21,2017-04-21,
2017-04-22,373.608,388.104,2017-04-22,2017-04-22,
2017-04-23,373.715,388.110,2017-04-23,2017-04-23,
2017-04-24,373.823,388.254,2017-04-24,2017-04-24,
2017-04-25,373.934,388.118,2017-04-25,2017-04-25,
2017-04-26,374.046,388.176,2017-04-26,2017-04-26,
2017-04-27,374.159,387.511,2017-04-27,2017-04-27,
2017-04-28,374.274,388.100,2017-04-28,2017-04-28,
2017-04-29,374.390,387.095,2017-04-29,2017-04-29,
2017-04-30,374.507,388.126,2017-04-30,2017-04-30,
